Version;Discrimina;ZoneID;ZoneName;LengthM;SiteCode;DateStart;DateFinish;AssessorCo;ZoneDescription;Comments;Comments2;TravelDirection;RoadType;RCACConsValue;FieldRating;RCACScore;HabitatScore;RoadWidthM;LRoadWidth;RRoadWidth;WidthVarie;RCACWidth;RCACTreesW;RCACTreesS;RCACGround;RCACGrassl;RCACLeafLi;RCACLogs;RCACRocksC;RCACWetlan;RCACMaxFau;RCACRegene;RCACWildli;RCACWeedCo;RCACSiteDi;RCACRareSp;HollowTree;LargeOldTree;Trees;LogsWoodyD;GroundFlor;Mistletoe;Shrubs;NonWeedySi;BioticSoil;LeafMulchL;Rocks;CracksCrev;Wetland;Disturbanc;Regenerati;Weeds;Powerline;BiomassRed;AdjoiningL;AdjoiningV;PowerlineD;CanopyCont;OverallFue;GroundFuel;ElevatedFu;BarkHazard;Majorweeds;Bioregion;Locality;LandFormLS;LandForm00;TypicalGeo;SoilType;EVCCode;EVCNotes;EVCSource;ManPrescri;Origin;LGA;ID;Recommenda;DescID;RCACScoreI;WKT_Geometry
0;line;56689;ackland road;936.000.000.000.000.000;g323;17/08/2015;17/08/2015;534;cleared with occasional trees and/or shrubs;;;s;;medium;medium;8;25;4;;;0;1;0.000000000000000;1.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;1.000.000.000.000.000;0.000000000000000;4.000.000.000.000.000;1.000.000.000.000.000;0.000000000000000;0.000000000000000;2.000.000.000.000.000;0.000000000000000;0;0;0;0;29;0;16;0;0;0;1;0;0;2;2;1;0;298;;e/sb;306;0;;;;;;vvp;lethbridge;7.1pft5-1;;0;yk;2225;175/2223;;2225m.pdf;;golden plains;eo-534;;2;8;linestring (144.131312915846 -37.9521147024313,144.129376940463 -37.9604058194463)
0;line;56690;quarry road;1.664.000.000.000.000.000;g557;17/08/2015;17/08/2015;534;cleared with occasional trees and/or shrubs;;;w;;low;low;5;0;4;;;0;1;0.000000000000000;1.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;3.000.000.000.000.000;1.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0;0;0;0;29;0;16;0;0;0;0;0;0;1;2;1;0;298;;e;309;0;;;;;;vvp;lethbridge;7.1pft5-1;;0;yk;2225;175/2223;;2225l.pdf;;golden plains;eo-534;;2;5;linestring (144.134849561111 -37.9573585572218,144.123120591333 -37.9555946802692,144.122310751968 -37.954985556741,144.121077067098 -37.9553036015696,144.120747256067 -37.9552502949064,144.116578228079 -37.9546165050854)
0;line;56691;oconner road;385.000.000.000.000.000;g538;17/08/2015;17/08/2015;534;pasture grasses and weeds;;;s;;low;low;3;0;4;;;0;1;0.000000000000000;0.000000000000000;2.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;2.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0;0;0;0;29;0;0;0;0;0;0;0;0;1;1;1;0;298;;e;309;0;;;;;;vvp;lethbridge;7.1pft5-1;;0;ma;2223;2223;;2223l.pdf;;golden plains;eo-534;;18;3;linestring (144.125463072055 -37.9562331330547,144.124652408487 -37.9596431677938)
0;line;56692;ackland road;933.000.000.000.000.000;g323;17/08/2015;17/08/2015;534;dominated by shelterbelts and/or escapees;rail reserve is dense ds/gw/hw/bw;;s;;medium;medium;10;27;8;;;0;2;0.000000000000000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;4.000.000.000.000.000;0.000000000000000;1.000.000.000.000.000;1.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;0;0;0;0;29;0;23;0;0;0;0;0;0;2;1;2;0;298;;e;309;0;;;;;;vvp;lethbridge;7.1pft5-1;;0;ma;175;175;;175m.pdf;;golden plains;eo-534;;37;10;linestring (144.134285867597 -37.97522933024,144.133661844532 -37.9736041193268,144.131652782894 -37.9670848528672)
0;line;56693;donaldson road;914.000.000.000.000.000;g405;17/08/2015;17/08/2015;534;cleared with occasional trees and/or shrubs;;;ne;;low;low;4;0;8;;;0;2;0.000000000000000;0.000000000000000;2.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;2.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0;0;0;0;29;0;0;0;0;0;0;0;0;1;1;1;0;298;;sb/e;306;0;;;;;;vvp;lethbridge;7.1pbfq5-1;;0;yk;175;175;;175l.pdf;;golden plains;eo-534;;2;4;linestring (144.139806832924 -37.973654752874,144.142652516528 -37.9728901312804,144.144623531586 -37.9723445892201,144.146329085569 -37.9717171251907,144.149535096209 -37.9707441596771)
0;line;56694;dillon road;1.039.000.000.000.000.000;g403;17/08/2015;17/08/2015;534;pasture grasses and weeds;;;n;;low;low;6;0;4;;;0;1;0.000000000000000;0.000000000000000;2.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;2.000.000.000.000.000;0.000000000000000;4.000.000.000.000.000;0.000000000000000;0.000000000000000;1.000.000.000.000.000;0.000000000000000;0.000000000000000;0;0;0;0;29;0;0;0;0;0;2;0;0;1;1;2;0;298;;e/sb;309;0;;;;;;vvp;lethbridge;7.1pbfq5-1;;0;ma;2223;2223;;2223l.pdf;;golden plains;eo-534;;18;6;linestring (144.149787343537 -37.9727954055163,144.149369678078 -37.9634387782383)
0;line;56695;steddy road;395.000.000.000.000.000;g609;17/08/2015;17/08/2015;534;pasture grasses and weeds;;;n;;low;low;3;0;4;;;0;1;0.000000000000000;0.000000000000000;1.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;1.000.000.000.000.000;0.000000000000000;2.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0;0;0;0;28;0;0;0;0;0;1;0;0;1;1;1;0;290;;e;309;0;;;;;;vvp;lethbridge;7.1pbfq5-1;;0;ma;2223;2223;;2223l.pdf;;golden plains;eo-534;;18;3;linestring (144.147885769797 -37.9631520915333,144.148678097102 -37.9596472843609)
0;line;56696;brady road;702.000.000.000.000.000;g356;17/08/2015;17/08/2015;534;pasture grasses and weeds;;;n;;low;low;7;0;4;;;0;1;0.000000000000000;0.000000000000000;2.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;2.000.000.000.000.000;0.000000000000000;4.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;2.000.000.000.000.000;0.000000000000000;0;0;0;0;29;0;0;0;0;0;2;0;0;2;1;1;0;298;;e/sb;309;0;;;;;;vvp;lethbridge;7.1pbfq5-1;;0;yk;2223;2223;;2223l.pdf;;golden plains;eo-534;;18;7;linestring (144.144485514042 -37.9626627448578,144.145969672491 -37.9564447583038)
0;line;56697;goggin road;838.000.000.000.000.000;g442;17/08/2015;17/08/2015;534;pasture grasses and weeds;;;w;;low;low;3;0;4;;;0;1;0.000000000000000;0.000000000000000;2.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;2.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0;0;0;0;29;0;0;0;0;0;0;0;0;1;1;1;0;298;;e/sb;309;0;;;;;;vvp;lethbridge;7.1pbfq5-1;;0;yk;2223;2223;;2223l.pdf;;golden plains;eo-534;;18;3;linestring (144.135759693131 -37.9574837181815,144.145124911858 -37.9588952392886)
0;line;56698;perdrisat road;4.212.000.000.000.000.000;g549;17/08/2015;17/08/2015;534;cleared with occasional trees and/or shrubs;;roadside only scores hcv due to listed species presence, otherwise lcv;e;;high (low base score);low;20;41;8;;;1;2;0.000000000000000;2.000.000.000.000.000;1.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;3.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;15.000.000.000.000.000;0;0;16;0;28;0;17;0;0;0;0;0;0;1;1;1;0;289;;e/sb;309;0;;;;;;vvp;lethbridge;7.1pbfq5-1;;0;yk;2225;175/2223;;2225h.pdf;;golden plains;eo-534;;2;5;linestring (144.126413230488 -37.9433420428301,144.141878835891 -37.9456393269461,144.144359456497 -37.9466236665942,144.147123308437 -37.9477316131643,144.147994763609 -37.9469601787797,144.148527471605 -37.9469276247977,144.150296665572 -37.9479285489068,144.150894070283 -37.9486740551706,144.151169830708 -37.9494536737526,144.151293531989 -37.9515041346076,144.151280904081 -37.9518165932337,144.152787497145 -37.953331655381,144.153702123536 -37.9536215795065,144.153899749513 -37.9540081153144,144.158070420783 -37.9536957929999,144.159860361412 -37.9545150432755,144.161247434448 -37.9552443050615,144.162701128202 -37.9557631373481,144.164097986336 -37.9564415675395,144.1652147324 -37.9567255083601,144.166066313318 -37.9569130826519)
0;line;56699;spiller road;543.000.000.000.000.000;g605;17/08/2015;17/08/2015;534;pasture grasses and weeds;;;e;;low;low;3;0;4;;;0;1;0.000000000000000;1.000.000.000.000.000;1.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;2.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0;0;0;0;28;0;16;0;0;0;0;0;0;1;1;1;0;298;;e;309;0;;;;;;vvp;maude;7.1pft5-1;;0;ma;175;175;;175l.pdf;;golden plains;eo-534;;18;3;linestring (144.151723001304 -37.9492322934496,144.157788659058 -37.9501616845473)
0;line;56700;robertson road;403.000.000.000.000.000;g571;17/08/2015;17/08/2015;534;woodland with weedy grassy understorey;;roadside only scores hcv due to listed species presence, otherwise mcv;s;;very high (medium base score);medium;27;48;4;;;0;1;0.000000000000000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;4.000.000.000.000.000;1.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;4.000.000.000.000.000;15.000.000.000.000.000;0;0;19;0;29;0;17;0;0;0;0;0;0;3;2;1;0;300;;i+e;306;2;;;;;;vvp;lethbridge;7.1pbfq5-1;;0;yk;175;175;;175h.pdf;;golden plains;eo-534;;34;12;linestring (144.142817492737 -37.938048293167,144.141941783117 -37.9416179036862)
0;line;56701;robertson road;393.000.000.000.000.000;g571;17/08/2015;17/08/2015;534;pasture grasses and weeds;;;s;;medium;medium;8;27;4;;;0;1;0.000000000000000;0.000000000000000;2.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;2.000.000.000.000.000;0.000000000000000;0.000000000000000;1.000.000.000.000.000;4.000.000.000.000.000;0.000000000000000;0;0;0;0;29;0;0;0;0;0;0;0;0;3;1;2;0;298;;e;309;0;;;;;;vvp;lethbridge;7.1pbfq5-1;;0;yk;175;175;;175m.pdf;;golden plains;eo-534;;18;8;linestring (144.141931389458 -37.9417196096014,144.141102467684 -37.9452022987548)
0;line;56702;robertson road;1.383.000.000.000.000.000;g571;17/08/2015;17/08/2015;534;pasture grasses and weeds;;;s;;low;low;7;0;4;;;0;1;0.000000000000000;1.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;1.000.000.000.000.000;0.000000000000000;4.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;2.000.000.000.000.000;0.000000000000000;0;0;0;0;29;0;16;0;0;0;1;0;0;2;1;1;0;298;;e;309;0;;;;;;vvp;lethbridge;7.1pbfq5-1;;0;yk;175;175;;175l.pdf;;golden plains;eo-534;;18;7;linestring (144.141098277502 -37.9455729024543,144.138159068584 -37.9578128694034)
0;line;56703;campion road;129.000.000.000.000.000;g377;19/08/2015;19/08/2015;534;pasture grasses and weeds;;;e;;low;low;6;0;6;;;0;2;0.000000000000000;0.000000000000000;2.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;1.000.000.000.000.000;0.000000000000000;3.000.000.000.000.000;0.000000000000000;1.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;0;0;0;0;29;0;0;0;0;0;1;0;0;1;1;1;0;300;;e;309;0;;;;;;vvp;meredith;7.1pbfq5-1;;0;yk;2223;2223;;2223l.pdf;;golden plains;eo-534;;18;6;linestring (144.079253367461 -37.8529191096465,144.080709099736 -37.8530683650643)
0;line;56704;campion road;483.000.000.000.000.000;g377;19/08/2015;19/08/2015;534;cleared with occasional trees and/or shrubs;;;e;;medium;medium;10;25;6;;;0;2;0.000000000000000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;1.000.000.000.000.000;0.000000000000000;5.000.000.000.000.000;0.000000000000000;1.000.000.000.000.000;0.000000000000000;2.000.000.000.000.000;0.000000000000000;0;0;16;0;29;0;23;0;0;0;1;0;0;2;1;1;0;300;;e/sb;309;0;;;;;;vvp;meredith;7.1pbfq5-1;;0;yk;2223;[851]?>2223;;2223m.pdf;;golden plains;eo-534;;2;10;linestring (144.080782322649 -37.8530761762547,144.081150478586 -37.8537040341539,144.081263076239 -37.8534941702248,144.081383328454 -37.8534005797562,144.081677298922 -37.8533519829742,144.081787860556 -37.8533091810913,144.081899163022 -37.8532009612797,144.085433095112 -37.8535623347137)
0;line;56705;meredith-steiglitz road;1.805.000.000.000.000.000;g520;19/08/2015;19/08/2015;534;woodland with patchy native grass understorey;;;e;;high;high;15;60;4;;;0;1;3.000.000.000.000.000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;2.000.000.000.000.000;1.000.000.000.000.000;0.000000000000000;0.000000000000000;5.000.000.000.000.000;1.000.000.000.000.000;2.000.000.000.000.000;2.000.000.000.000.000;4.000.000.000.000.000;0.000000000000000;1;2;19;1;29;1;24;0;0;2;0;0;0;3;2;3;0;289;;e/sb;306;2;;;;;;vvp;meredith;2.1lsp5-6;;0;dd;411;[2223]>[175]>47/3;;411h.pdf;;golden plains;eo-534;;32;15;linestring (144.087042338471 -37.8467970577097,144.091468235236 -37.8476592040605,144.095629852913 -37.8491733804915,144.098148504617 -37.8501081409196,144.100058406639 -37.8498317275429,144.102013735524 -37.8503551676679,144.103033905059 -37.8509006323442,144.105244364446 -37.8515567317749,144.106176209822 -37.8518253418627)
0;line;56706;meredith-steiglitz road;1.408.000.000.000.000.000;g520;19/08/2015;19/08/2015;534;forest;;;e;;high;high;17;57;6;;;0;2;0.000000000000000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;0.000000000000000;5.000.000.000.000.000;1.000.000.000.000.000;3.000.000.000.000.000;2.000.000.000.000.000;4.000.000.000.000.000;0.000000000000000;0;0;20;2;59;0;26;0;0;3;0;0;0;3;2;3;0;300;;e;309;3;;;;;;cvu;meredith;2.1lsp5-6;;0;dd;127;127;;127h.pdf;;golden plains;eo-534;;39;17;linestring (144.10633150534 -37.8518664615583,144.107714946655 -37.8522748286783,144.108322924605 -37.8524482043982,144.109887025798 -37.8535136788949,144.110250842842 -37.8537561941874,144.110485264534 -37.8540922996134,144.111057565004 -37.8553103591295,144.113468437246 -37.8584317070281,144.11477464609 -37.8596187891798,144.116878744181 -37.8599904848561,144.117327146264 -37.8600664305445)
0;line;56707;meredith-steiglitz road;2.538.000.000.000.000.000;g520;19/08/2015;19/08/2015;534;shrubby woodland;;hcv roadside converted to very high status due to listed species presence;e;;very high (high base score);high;33;72;6;;;0;2;0.000000000000000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;2.000.000.000.000.000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;5.000.000.000.000.000;1.000.000.000.000.000;3.000.000.000.000.000;3.000.000.000.000.000;4.000.000.000.000.000;15.000.000.000.000.000;0;0;19;2;34;1;26;0;2;4;3;0;0;3;2;4;0;300;;i;309;3;;;;;;cvu;meredith;2.1hsp5-6;;0;szb;450;282>21>[198]>282>21;;450h.pdf;;golden plains;eo-534;;54;18;linestring (144.117537257127 -37.8601224768103,144.118306792134 -37.860171711473,144.120140171547 -37.8601851613866,144.122008466668 -37.8603442153845,144.126045549534 -37.8600538689677,144.126503189805 -37.8601153914355,144.127338094892 -37.8608482436513,144.128119748932 -37.8614317127566,144.128639323795 -37.8616899344919,144.12931677316 -37.8617747849746,144.129770662281 -37.8613710442493,144.129875124348 -37.8611203664004,144.130271243662 -37.860894986708,144.130682985745 -37.8609633890913,144.13109700909 -37.8616277842733,144.131515892344 -37.8618779537931,144.132917332254 -37.8619825116441,144.133505585883 -37.8618486588221,144.134219722047 -37.8617023510485,144.134645303345 -37.8615952565541,144.135029788592 -37.861641669909,144.135896656136 -37.861996715956,144.138180823516 -37.8634740821129,144.139877140985 -37.8642566412618,144.141880498199 -37.864648948995,144.143058569924 -37.8650571518895)
0;line;56708;duggan road;1.216.000.000.000.000.000;g407;19/08/2015;19/08/2015;534;shrubby woodland;;hcv roadside converted to very high status due to listed species presence;sw;;very high (high base score);high;33;70;6;;;0;2;0.000000000000000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;0.000000000000000;5.000.000.000.000.000;1.000.000.000.000.000;3.000.000.000.000.000;3.000.000.000.000.000;4.000.000.000.000.000;15.000.000.000.000.000;0;0;19;2;36;1;26;0;2;4;0;0;0;3;2;4;0;300;;i;309;3;;;;;;cvu;she oaks;2.1lsp5-6;;0;dd;2240;21>127>175;;2240h.pdf;;golden plains;eo-534;;54;18;linestring (144.143021556824 -37.8650858852466,144.137639724689 -37.8689715442749,144.133479431226 -37.8721111810275,144.133334817458 -37.8727279322431)
0;line;56709;duggan road;347.000.000.000.000.000;g407;19/08/2015;19/08/2015;534;cleared under powerlines;;;s;;low;low;7;0;4;;;0;1;0.000000000000000;0.000000000000000;2.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;2.000.000.000.000.000;0.000000000000000;0.000000000000000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;0;0;0;0;29;0;0;0;0;0;0;0;0;2;1;3;0;298;;e/sb;309;0;;;;;;cvu;she oaks;2.1lsp5-6;;0;dd;175;175;;175l.pdf;;golden plains;eo-534;;10;7;linestring (144.133305839049 -37.8728513019629,144.132783385467 -37.875231508287,144.132290661246 -37.8758239303287)
0;line;56710;east road;1.893.000.000.000.000.000;g408;19/08/2015;19/08/2015;534;heathy woodland, diverse shrub layer;;hcv roadside converted to very high status due to listed species presence;sw;;very high (high base score);high;32;70;4;;;0;1;0.000000000000000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;0.000000000000000;5.000.000.000.000.000;1.000.000.000.000.000;3.000.000.000.000.000;3.000.000.000.000.000;4.000.000.000.000.000;15.000.000.000.000.000;0;0;20;2;45;1;26;0;0;3;0;0;0;3;2;4;0;300;;i+e;306;3;;;;;;cvu;she oaks;2.1lsp5-6;;0;dd;127;127/21>48/127>198>127>3;;127h.pdf;;golden plains;eo-534;;36;17;linestring (144.147391648393 -37.86617095657,144.14019945833 -37.8737875898024,144.139290894053 -37.8746677744192,144.138048240468 -37.8758871862563,144.137034451267 -37.8771446200957,144.137415411936 -37.877503422113,144.136970299825 -37.8803493611333)
0;line;56711;meredith-steiglitz road;1.172.000.000.000.000.000;g520;19/08/2015;19/08/2015;534;forest;;hcv roadside converted to very high status due to listed species presence;e;;very high (high base score);high;33;70;6;;;0;2;0.000000000000000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;0.000000000000000;5.000.000.000.000.000;1.000.000.000.000.000;3.000.000.000.000.000;3.000.000.000.000.000;4.000.000.000.000.000;15.000.000.000.000.000;0;0;20;2;34;2;26;0;2;4;0;0;0;3;2;4;0;300;;i;309;3;;;;;;cvu;she oaks;2.1lsp5-6;;0;dd;2240;21>127>282;;2240h.pdf;;golden plains;eo-534;;39;18;linestring (144.143378174922 -37.8651684164885,144.143706545807 -37.8653161080824,144.154379066444 -37.8676957272402,144.156220122288 -37.8678540612997)
0;line;56712;eclipse road;3.330.000.000.000.000.000;g410;19/08/2015;19/08/2015;534;forest;;hcv roadside converted to very high status due to listed species presence;nw;;very high (high base score);high;33;73;6;;;0;2;1.000.000.000.000.000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;0.000000000000000;5.000.000.000.000.000;1.000.000.000.000.000;3.000.000.000.000.000;3.000.000.000.000.000;4.000.000.000.000.000;15.000.000.000.000.000;1;0;19;2;45;1;26;0;2;3;0;0;0;3;2;4;0;300;;i;309;3;;;;;;cvu;meredith;2.1lsp5-6;;0;dd;2240;198>282/127>127>20/22>47;;2240h.pdf;;golden plains;eo-534;;39;18;linestring (144.151886061259 -37.8668060106093,144.149129710349 -37.8640755018548,144.148592903681 -37.8596452862531,144.151869939625 -37.8551840128579,144.153817977382 -37.849763817367,144.153828600483 -37.8480968011229,144.15316901062 -37.8464349586257,144.151039007807 -37.8426694323933,144.14891873797 -37.8405030475558,144.149103666408 -37.8395521763358)
0;line;56713;eclipse road;955.000.000.000.000.000;g410;19/08/2015;19/08/2015;534;woodland with patchy native grass understorey;;;n;;high;high;15;49;4;;;0;1;0.000000000000000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;1.000.000.000.000.000;1.000.000.000.000.000;0.000000000000000;0.000000000000000;5.000.000.000.000.000;1.000.000.000.000.000;2.000.000.000.000.000;2.000.000.000.000.000;4.000.000.000.000.000;0.000000000000000;0;0;19;1;29;1;24;0;0;1;0;0;0;3;2;3;0;300;;e;309;3;;;;;;cvu;meredith;2.1pfc5-5;;0;ma;411;47/3>3/175;;411h.pdf;;golden plains;eo-534;;32;15;linestring (144.149123333789 -37.8394287819015,144.15072213471 -37.8309216849903)
0;line;56714;eclipse road;1.184.000.000.000.000.000;g410;19/08/2015;19/08/2015;534;woodland with weedy grassy understorey;;roadside only scores hcv due to listed species presence, otherwise mcv;n;;very high (medium base score);medium;29;56;4;;;0;1;2.000.000.000.000.000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;0.000000000000000;1.000.000.000.000.000;0.000000000000000;0.000000000000000;5.000.000.000.000.000;1.000.000.000.000.000;2.000.000.000.000.000;1.000.000.000.000.000;4.000.000.000.000.000;15.000.000.000.000.000;1;1;19;1;29;0;24;0;0;0;0;0;0;3;2;2;0;300;;e;309;3;;;;;;cvu;meredith;2.1pfc5-5;;0;ma;3;3;;3h.pdf;;golden plains;eo-534;;34;14;linestring (144.150750625228 -37.8308274198126,144.152590036044 -37.8210693168417,144.15272924355 -37.8202804559004)
0;line;56715;slate quarry road;1.629.000.000.000.000.000;g599;19/08/2015;19/08/2015;534;woodland with weedy grassy understorey;;;e;;high;high;15;51;4;;;1;1;0.000000000000000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;4.000.000.000.000.000;2.000.000.000.000.000;2.000.000.000.000.000;2.000.000.000.000.000;4.000.000.000.000.000;0.000000000000000;0;0;18;0;29;0;23;0;0;0;0;0;0;3;3;3;0;289;;e;309;2;;;;;;cvu;meredith;2.1pfc5-5;;0;ma;3;3;;3h.pdf;;golden plains;eo-534;;34;15;linestring (144.143452633014 -37.823063831457,144.147268556034 -37.8235125754899,144.148020325543 -37.8234742695934,144.148810058391 -37.8233200017324,144.14949086222 -37.8230776640739,144.150127375096 -37.8226969753557,144.150580144739 -37.8223585860332,144.15222034117 -37.8207275513072,144.152729600294 -37.8202514408029,144.153246982934 -37.819871675512,144.154089675808 -37.819488773777,144.155040607011 -37.8192483520462,144.156062660129 -37.8192155395446,144.159819359974 -37.8196161928932)
0;line;56716;slate quarry road;3.223.000.000.000.000.000;g599;19/08/2015;19/08/2015;534;woodland with weedy grassy understorey;very patchy;;e;;high;high;15;52;4;;;1;1;2.000.000.000.000.000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;1.000.000.000.000.000;1.000.000.000.000.000;0.000000000000000;0.000000000000000;5.000.000.000.000.000;1.000.000.000.000.000;2.000.000.000.000.000;2.000.000.000.000.000;4.000.000.000.000.000;0.000000000000000;1;1;19;1;29;0;24;0;0;1;0;0;0;3;2;3;0;289;;e;309;2;;;;;;cvu;durdidwarrah;2.1pfc5-5;;0;ma;411;47>3>47;;411h.pdf;;golden plains;eo-534;;34;15;linestring (144.159924530459 -37.8196314746371,144.166321664917 -37.8203121118062,144.167559417733 -37.8202443892497,144.168741812749 -37.819789183416,144.169324371032 -37.8193062547832,144.169658495077 -37.8189160409614,144.170602890638 -37.8180213366942,144.172020714375 -37.8173987839676,144.173195089909 -37.8172542525675,144.18707152772 -37.8176542756905,144.194284134003 -37.8157623478493,144.194630914116 -37.815888231698)
0;line;56717;savannah track;243.000.000.000.000.000;g584;19/08/2015;19/08/2015;534;woodland with patchy native grass understorey;;;s;;high;high;15;57;4;;;0;1;1.000.000.000.000.000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;2.000.000.000.000.000;1.000.000.000.000.000;0.000000000000000;0.000000000000000;5.000.000.000.000.000;1.000.000.000.000.000;2.000.000.000.000.000;2.000.000.000.000.000;4.000.000.000.000.000;0.000000000000000;1;0;19;1;29;0;24;0;0;2;0;0;0;3;2;3;0;300;;i+e;309;3;;;;;;cvu;durdidwarrah;2.1pfc5-5;;0;ma;47;47;;47h.pdf;;golden plains;eo-534;;32;15;linestring (144.169323740479 -37.819357166382,144.169129004919 -37.8204024628838,144.167710161544 -37.8202762728195)
0;line;56718;whinray road;198.000.000.000.000.000;g649;19/08/2015;19/08/2015;534;woodland with weedy grassy understorey;;;n;;medium;medium;11;33;4;;;0;1;0.000000000000000;2.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;4.000.000.000.000.000;1.000.000.000.000.000;2.000.000.000.000.000;1.000.000.000.000.000;2.000.000.000.000.000;0.000000000000000;0;0;19;0;29;0;24;0;0;0;0;0;0;2;2;2;0;300;;i+e;309;3;;;;;;cvu;meredith;2.1pfc5-5;;0;ma;47;47;;47m.pdf;;golden plains;eo-534;;34;11;linestring (144.154629878053 -37.8188711220733,144.15495259466 -37.8171056536883)
0;line;56719;whinray road;458.000.000.000.000.000;g649;19/08/2015;19/08/2015;534;pasture grasses and weeds;;;n;;low;low;3;0;4;;;0;1;0.000000000000000;0.000000000000000;2.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;2.000.000.000.000.000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0;0;0;0;29;0;0;0;0;0;0;0;0;1;1;1;0;300;;e;309;0;;;;;;cvu;meredith;2.1pfc5-5;;0;ma;47;47;;47l.pdf;;golden plains;eo-534;;18;3;linestring (144.154990831325 -37.8169677980706,144.15570533401 -37.8128807478702)
